"id","year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
265,"2016","Rajasthan","8","Urban","Own Account Enterprises","Trade",418762.0,417087.0,1675.0,0.0,418762.0,0.0,56887.0,447508.0,504395.0,0.0,71107.0,71107.0,1.0,13.0,87.0,0.0,6059.0,120124.11,144688.39,99940.0,182955.0,124666.0,156881.0,144574.0,100637.0,0.0,59186.0,77228.0,121984.0,116057.0,87.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,18.0,80.0,26.0,5.0,4.0,38.0,2.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,24.0,9.0,9.0,0.0,0.0,0.0,8.0,77.0,7.0,8.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,18.0,82.0,1.0,10.0,42.0,47.0,0.0
266,"2016","Rajasthan","8","Urban","Own Account Enterprises","Services",378060.0,374871.0,3189.0,0.0,378060.0,0.0,45895.0,404133.0,450029.0,0.0,51456.0,51456.0,5.0,29.0,66.0,0.0,6195.0,137657.8,163862.88,170860.0,167654.0,117549.0,113472.0,142973.0,137251.0,0.0,72051.0,152256.0,127111.0,131298.0,94.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,9.0,29.0,62.0,13.0,3.0,2.0,28.0,3.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,23.0,6.0,4.0,0.0,1.0,0.0,11.0,82.0,2.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,100.0,0.0,8.0,92.0,2.0,18.0,40.0,40.0,0.0
267,"2016","Rajasthan","8","Urban","Own Account Enterprises","Total",1119268.0,1114404.0,4864.0,0.0,1119268.0,0.0,294879.0,1078566.0,1373700.0,0.0,63980.0,63980.0,3.0,22.0,74.0,0.0,15278.0,111217.88,136499.92,109732.0,177201.0,143692.0,142282.0,147071.0,120289.0,0.0,47519.0,95383.0,112549.0,106492.0,80.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,4.0,19.0,76.0,22.0,4.0,6.0,33.0,3.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,3.0,3.0,23.0,8.0,7.0,0.0,1.0,0.0,10.0,84.0,4.0,5.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0.0,11.0,89.0,1.0,14.0,48.0,36.0,0.0
268,"2016","Rajasthan","8","Urban","Establishment","Manufacturing",85718.0,84702.0,971.0,45.0,85718.0,0.0,21890.0,333846.0,355736.0,57769.0,88490.0,87103.0,"","","","",4900.0,137742.59,571641.88,468691.0,601379.0,391148.0,1375500.0,301800.0,0.0,0.0,75173.0,114299.0,137382.0,135821.0,95.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,6.0,27.0,65.0,21.0,8.0,14.0,35.0,6.0,17.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,2.0,27.0,11.0,9.0,4.0,5.0,2.0,11.0,61.0,16.0,17.0,14.0,0.0,0.0,0.0,14.0,0.0,1.0,99.0,0.0,31.0,69.0,3.0,5.0,49.0,42.0,0.0
269,"2016","Rajasthan","8","Urban","Establishment","Trade",118365.0,114952.0,3196.0,217.0,118365.0,0.0,9355.0,350980.0,360335.0,52815.0,82065.0,78909.0,0.0,3.0,97.0,0.0,7843.0,217658.56,662611.44,476130.0,688502.0,431128.0,284400.0,607683.0,587400.0,0.0,76000.0,215783.0,216136.0,216018.0,96.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3.0,21.0,75.0,38.0,5.0,4.0,25.0,3.0,25.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,1.0,23.0,6.0,10.0,2.0,3.0,1.0,12.0,31.0,36.0,29.0,35.0,1.0,0.0,0.0,21.0,0.0,1.0,99.0,1.0,60.0,39.0,0.0,3.0,33.0,64.0,0.0
270,"2016","Rajasthan","8","Urban","Establishment","Services",85355.0,79080.0,5812.0,195.0,85087.0,244.0,102469.0,410943.0,513412.0,216674.0,96708.0,124427.0,0.0,21.0,79.0,0.0,10943.0,213142.66,1282057.3,736291.0,1433014.0,244105.0,340689.0,741510.0,272586.0,0.0,106096.0,120674.0,237898.0,212879.0,84.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,99.0,1.0,0.0,0.0,5.0,10.0,32.0,52.0,43.0,4.0,4.0,23.0,2.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,0.0,17.0,5.0,12.0,5.0,4.0,1.0,11.0,42.0,15.0,22.0,6.0,1.0,1.0,0.0,38.0,0.0,2.0,98.0,1.0,49.0,51.0,2.0,5.0,40.0,52.0,1.0
271,"2016","Rajasthan","8","Urban","Establishment","Total",289439.0,278734.0,9979.0,457.0,289171.0,244.0,133714.0,1095770.0,1229484.0,173053.0,90271.0,102529.0,0.0,12.0,88.0,0.0,23686.0,192649.92,818341.69,551049.0,878546.0,358839.0,504527.0,649714.0,279944.0,0.0,97287.0,127682.0,199904.0,191342.0,92.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,6.0,26.0,66.0,34.0,6.0,7.0,27.0,3.0,22.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,1.0,22.0,7.0,10.0,4.0,4.0,1.0,11.0,43.0,24.0,23.0,20.0,1.0,0.0,0.0,24.0,0.0,2.0,98.0,0.0,48.0,52.0,2.0,4.0,40.0,54.0,0.0
272,"2016","Rajasthan","8","Urban","All","Manufacturing",408164.0,407148.0,971.0,45.0,408164.0,0.0,213986.0,560771.0,775013.0,57769.0,88475.0,87093.0,"","","","",7924.0,102243.45,194137.66,93962.0,372722.0,305254.0,848101.0,255752.0,116605.0,0.0,18457.0,51723.0,111875.0,98861.0,62.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,3.0,13.0,84.0,25.0,4.0,12.0,32.0,3.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,7.0,24.0,10.0,7.0,1.0,2.0,1.0,11.0,87.0,5.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,100.0,0.0,11.0,89.0,1.0,13.0,63.0,23.0,0.0
273,"2016","Rajasthan","8","Urban","All","Trade",537127.0,532040.0,4871.0,217.0,537127.0,0.0,66242.0,798488.0,864730.0,52815.0,81977.0,78853.0,0.0,9.0,91.0,0.0,13902.0,160766.94,258821.47,128754.0,347486.0,147326.0,165451.0,215089.0,100881.0,0.0,60637.0,98670.0,163109.0,157060.0,89.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,19.0,79.0,28.0,5.0,4.0,35.0,2.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,24.0,8.0,9.0,1.0,1.0,0.0,9.0,67.0,14.0,13.0,13.0,0.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,28.0,72.0,1.0,8.0,40.0,51.0,0.0
274,"2016","Rajasthan","8","Urban","All","Services",463415.0,453951.0,9001.0,195.0,463147.0,244.0,148365.0,815076.0,963441.0,216674.0,96378.0,124018.0,3.0,25.0,73.0,0.0,17138.0,177883.23,369819.72,205860.0,647041.0,130368.0,148826.0,182173.0,139631.0,0.0,73929.0,138249.0,189726.0,173836.0,92.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,9.0,30.0,60.0,19.0,3.0,3.0,27.0,3.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,22.0,6.0,5.0,1.0,1.0,0.0,11.0,74.0,5.0,7.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,99.0,0.0,16.0,84.0,2.0,16.0,40.0,42.0,0.0
275,"2016","Rajasthan","8","Urban","All","Total",1408707.0,1393139.0,14843.0,457.0,1408439.0,244.0,428593.0,2174335.0,2603184.0,173053.0,90104.0,102320.0,2.0,17.0,81.0,0.0,38965.0,149682.08,276601.16,140687.0,437490.0,162514.0,183338.0,193550.0,121813.0,0.0,49492.0,105459.0,156731.0,145793.0,82.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,5.0,21.0,74.0,24.0,4.0,6.0,31.0,3.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,2.0,23.0,8.0,8.0,1.0,1.0,0.0,10.0,75.0,8.0,9.0,7.0,0.0,0.0,0.0,12.0,0.0,1.0,99.0,0.0,19.0,81.0,1.0,12.0,47.0,40.0,0.0
276,"2016","Rajasthan","8","Total","Own Account Enterprises","Manufacturing",637185.0,637185.0,0.0,0.0,637185.0,0.0,316369.0,474885.0,791510.0,0.0,80179.0,80179.0,"","","","",5483.0,69272.66,86050.36,63566.0,152884.0,187286.0,75066.0,150706.0,127202.0,0.0,16223.0,43356.0,84694.0,64539.0,59.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,2.0,15.0,83.0,14.0,3.0,13.0,41.0,7.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,6.0,30.0,8.0,12.0,0.0,1.0,0.0,8.0,97.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,5.0,95.0,3.0,15.0,67.0,15.0,0.0
277,"2016","Rajasthan","8","Total","Own Account Enterprises","Trade",910753.0,908038.0,2715.0,0.0,910753.0,0.0,140943.0,953590.0,1094533.0,0.0,78661.0,78661.0,1.0,14.0,85.0,0.0,10225.0,93418.84,112269.73,79559.0,142487.0,116804.0,121141.0,140387.0,87247.0,0.0,38367.0,76591.0,92302.0,89601.0,89.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,2.0,20.0,78.0,13.0,5.0,4.0,54.0,2.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,0.0,24.0,9.0,14.0,0.0,0.0,0.0,7.0,85.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,15.0,85.0,6.0,13.0,46.0,35.0,0.0
278,"2016","Rajasthan","8","Total","Own Account Enterprises","Services",740466.0,736892.0,3574.0,0.0,740466.0,0.0,60724.0,800743.0,861490.0,0.0,52199.0,52199.0,6.0,26.0,68.0,0.0,10086.0,117076.23,136211.52,141693.0,134440.0,103638.0,116874.0,135650.0,126010.0,0.0,51825.0,120586.0,115117.0,112609.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,6.0,32.0,62.0,8.0,5.0,2.0,39.0,3.0,43.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,3.0,0.0,23.0,7.0,9.0,1.0,1.0,0.0,9.0,80.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,7.0,93.0,3.0,17.0,51.0,29.0,0.0
279,"2016","Rajasthan","8","Total","Own Account Enterprises","Total",2288405.0,2282116.0,6289.0,0.0,2288405.0,0.0,518037.0,2229218.0,2747533.0,0.0,65842.0,65842.0,4.0,24.0,71.0,0.0,25795.0,93884.23,112720.43,91393.0,142014.0,121986.0,109352.0,137355.0,112751.0,0.0,33438.0,76532.0,97281.0,89364.0,83.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,3.0,23.0,74.0,12.0,5.0,6.0,46.0,4.0,29.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,2.0,26.0,8.0,12.0,0.0,0.0,0.0,8.0,87.0,2.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,10.0,90.0,4.0,15.0,54.0,27.0,0.0
280,"2016","Rajasthan","8","Total","Establishment","Manufacturing",113785.0,112579.0,1161.0,45.0,113785.0,0.0,33272.0,449156.0,482428.0,54500.0,87616.0,85934.0,"","","","",6676.0,138383.34,586720.56,452149.0,629070.0,428514.0,666913.0,235377.0,0.0,0.0,82342.0,113063.0,137723.0,136157.0,96.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,6.0,29.0,64.0,16.0,8.0,13.0,36.0,8.0,19.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,11.0,2.0,25.0,11.0,11.0,5.0,7.0,2.0,10.0,65.0,13.0,13.0,13.0,1.0,0.0,0.0,14.0,0.0,2.0,98.0,0.0,29.0,71.0,3.0,7.0,51.0,39.0,0.0
281,"2016","Rajasthan","8","Total","Establishment","Trade",148373.0,144723.0,3432.0,217.0,148373.0,0.0,10393.0,433137.0,443530.0,52505.0,78626.0,75875.0,0.0,4.0,96.0,0.0,8942.0,201609.81,602670.31,393831.0,634600.0,431128.0,277399.0,567358.0,391999.0,0.0,115657.0,185526.0,200688.0,199996.0,96.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3.0,22.0,75.0,31.0,5.0,4.0,31.0,3.0,26.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,1.0,22.0,6.0,11.0,2.0,3.0,0.0,11.0,36.0,31.0,24.0,32.0,1.0,0.0,0.0,22.0,0.0,1.0,99.0,1.0,57.0,43.0,1.0,4.0,35.0,60.0,0.0
282,"2016","Rajasthan","8","Total","Establishment","Services",136370.0,126500.0,9286.0,316.0,136102.0,244.0,162741.0,657819.0,820560.0,172383.0,87671.0,105642.0,1.0,32.0,68.0,0.0,14501.0,176720.78,1063357.0,571182.0,1251827.0,242921.0,407611.0,451652.0,341021.0,0.0,65060.0,120717.0,203313.0,176275.0,85.0,3.0,3.0,4.0,0.0,5.0,1.0,0.0,99.0,1.0,0.0,0.0,4.0,9.0,33.0,53.0,29.0,6.0,5.0,31.0,2.0,27.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,1.0,19.0,8.0,16.0,5.0,5.0,0.0,11.0,43.0,10.0,16.0,5.0,1.0,1.0,0.0,43.0,1.0,3.0,97.0,1.0,46.0,53.0,3.0,6.0,47.0,43.0,1.0
283,"2016","Rajasthan","8","Total","Establishment","Total",398528.0,383802.0,13879.0,579.0,398260.0,244.0,206406.0,1540112.0,1746518.0,143220.0,85642.0,94079.0,0.0,18.0,82.0,0.0,30119.0,172451.7,755756.19,480340.0,832276.0,363599.0,457780.0,466277.0,346801.0,0.0,71713.0,123490.0,181686.0,171126.0,92.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,99.0,1.0,0.0,0.0,2.0,6.0,28.0,65.0,26.0,6.0,7.0,32.0,4.0,24.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,1.0,22.0,8.0,13.0,4.0,5.0,1.0,10.0,47.0,19.0,18.0,17.0,1.0,0.0,0.0,27.0,0.0,2.0,98.0,1.0,45.0,54.0,2.0,5.0,44.0,48.0,1.0
284,"2016","Rajasthan","8","Total","All","Manufacturing",750970.0,749764.0,1161.0,45.0,750970.0,0.0,349641.0,924040.0,1273938.0,54500.0,87579.0,85907.0,5.0,26.0,70.0,0.0,12159.0,95444.2,161910.59,84031.0,329737.0,207741.0,167045.0,159639.0,127202.0,0.0,16601.0,49552.0,110730.0,90745.0,65.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,2.0,17.0,80.0,15.0,4.0,13.0,41.0,7.0,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,6.0,29.0,8.0,12.0,1.0,1.0,0.0,8.0,92.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,99.0,0.0,9.0,91.0,3.0,14.0,64.0,19.0,0.0
285,"2016","Rajasthan","8","Total","All","Trade",1059126.0,1052762.0,6147.0,217.0,1059126.0,0.0,151337.0,1386727.0,1538063.0,52505.0,78627.0,75902.0,1.0,11.0,88.0,0.0,19168.0,124624.28,180979.41,92987.0,254135.0,135659.0,133795.0,164069.0,90229.0,0.0,42374.0,86925.0,125607.0,120678.0,90.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,21.0,78.0,16.0,5.0,4.0,51.0,3.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,0.0,24.0,9.0,14.0,0.0,1.0,0.0,8.0,79.0,8.0,7.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,21.0,79.0,5.0,11.0,45.0,39.0,0.0
286,"2016","Rajasthan","8","Total","All","Services",876837.0,863392.0,12860.0,316.0,876569.0,244.0,223465.0,1458563.0,1682050.0,172383.0,87390.0,105307.0,3.0,29.0,68.0,0.0,24587.0,146172.83,280405.59,169584.0,471427.0,112774.0,149400.0,156874.0,134993.0,0.0,52913.0,120655.0,157317.0,143089.0,94.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,6.0,32.0,60.0,11.0,5.0,3.0,38.0,3.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,23.0,7.0,10.0,1.0,1.0,0.0,9.0,75.0,3.0,5.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,99.0,0.0,13.0,87.0,3.0,15.0,51.0,31.0,0.0
287,"2016","Rajasthan","8","Total","All","Total",2686933.0,2665918.0,20169.0,579.0,2686665.0,244.0,724443.0,3769330.0,4494051.0,143220.0,85490.0,93893.0,3.0,22.0,75.0,0.0,55914.0,124417.81,208096.0,112073.0,334372.0,137818.0,148150.0,158840.0,119554.0,0.0,35121.0,90813.0,132173.0,120334.0,84.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,3.0,23.0,73.0,14.0,5.0,6.0,44.0,4.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,2.0,25.0,8.0,12.0,1.0,1.0,0.0,8.0,81.0,5.0,5.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,15.0,85.0,4.0,13.0,52.0,30.0,0.0
288,"2016","Uttar Pradesh","9","Rural","Own Account Enterprises","Manufacturing",1208527.0,1208527.0,0.0,0.0,1208527.0,0.0,632459.0,1056079.0,1688537.0,0.0,30640.0,30640.0,"","","","",6552.0,38802.82,54214.76,48999.0,81837.0,69331.0,64817.0,68421.0,53224.0,0.0,12608.0,28126.0,45264.0,34937.0,70.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,4.0,0.0,1.0,2.0,16.0,82.0,2.0,4.0,12.0,67.0,7.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,4.0,32.0,13.0,14.0,0.0,1.0,0.0,6.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,2.0,98.0,1.0,17.0,71.0,11.0,0.0
289,"2016","Uttar Pradesh","9","Rural","Own Account Enterprises","Trade",1889080.0,1886107.0,2973.0,0.0,1889080.0,0.0,278472.0,2146495.0,2424967.0,0.0,30461.0,30461.0,0.0,18.0,81.0,0.0,14119.0,58223.47,74740.09,69180.0,87549.0,56082.0,55178.0,92897.0,64090.0,0.0,69350.0,46663.0,51511.0,50607.0,94.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,3.0,16.0,81.0,3.0,4.0,6.0,67.0,4.0,17.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,2.0,16.0,19.0,26.0,0.0,0.0,0.0,6.0,91.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,4.0,96.0,0.0,17.0,63.0,19.0,1.0
290,"2016","Uttar Pradesh","9","Rural","Own Account Enterprises","Services",1365024.0,1364538.0,486.0,0.0,1365024.0,0.0,86063.0,1484362.0,1571183.0,0.0,32577.0,32577.0,3.0,32.0,65.0,0.0,9271.0,59006.49,67918.22,62177.0,78365.0,58764.0,68540.0,75283.0,61667.0,0.0,26653.0,45916.0,61312.0,55262.0,96.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,1.0,0.0,0.0,3.0,35.0,61.0,2.0,2.0,7.0,56.0,5.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,21.0,12.0,11.0,0.0,1.0,0.0,8.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,99.0,0.0,1.0,99.0,1.0,22.0,64.0,13.0,1.0
291,"2016","Uttar Pradesh","9","Rural","Own Account Enterprises","Total",4462722.0,4459262.0,3459.0,0.0,4462722.0,0.0,996994.0,4687027.0,5684777.0,0.0,31702.0,31702.0,2.0,32.0,66.0,0.0,29943.0,52672.25,67095.82,59320.0,83625.0,58553.0,62822.0,82021.0,62336.0,0.0,22963.0,37417.0,52852.0,47206.0,88.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,2.0,0.0,1.0,3.0,22.0,75.0,2.0,4.0,8.0,63.0,5.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,2.0,22.0,15.0,18.0,0.0,0.0,0.0,6.0,92.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,2.0,98.0,1.0,19.0,65.0,15.0,1.0
292,"2016","Uttar Pradesh","9","Rural","Establishment","Manufacturing",118563.0,116596.0,1967.0,0.0,118563.0,0.0,119587.0,577207.0,697015.0,49755.0,35881.0,36975.0,"","","","",4737.0,67961.23,399534.44,216461.0,516256.0,998029.0,1051411.0,142709.0,45753.0,0.0,32480.0,35221.0,65812.0,63067.0,96.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,93.0,6.0,1.0,0.0,1.0,1.0,22.0,76.0,1.0,3.0,10.0,58.0,18.0,10.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,8.0,16.0,16.0,23.0,6.0,4.0,1.0,3.0,80.0,5.0,12.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,100.0,0.0,14.0,86.0,2.0,9.0,67.0,22.0,0.0
293,"2016","Uttar Pradesh","9","Rural","Establishment","Trade",83848.0,82189.0,1650.0,0.0,83839.0,9.0,3195.0,209113.0,212308.0,48632.0,44940.0,45359.0,0.0,15.0,84.0,0.0,2613.0,123075.91,311635.34,186190.0,419750.0,281093.0,86498.0,148870.0,205713.0,0.0,35167.0,74061.0,119588.0,112136.0,96.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,96.0,1.0,3.0,0.0,0.0,2.0,32.0,66.0,3.0,1.0,8.0,64.0,11.0,13.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,9.0,2.0,11.0,16.0,18.0,2.0,2.0,0.0,6.0,58.0,14.0,10.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,100.0,0.0,30.0,70.0,0.0,6.0,58.0,32.0,4.0
294,"2016","Uttar Pradesh","9","Rural","Establishment","Services",184313.0,177683.0,6328.0,265.0,184276.0,37.0,194833.0,763626.0,959597.0,56784.0,41137.0,45968.0,1.0,37.0,63.0,0.0,6688.0,69695.92,362861.0,245235.0,464609.0,112413.0,167723.0,254171.0,207880.0,0.0,38503.0,62473.0,72829.0,68890.0,95.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,96.0,4.0,0.0,0.0,2.0,5.0,39.0,55.0,3.0,6.0,7.0,57.0,9.0,18.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,13.0,3.0,12.0,15.0,22.0,3.0,4.0,0.0,6.0,57.0,2.0,5.0,1.0,0.0,0.0,0.0,41.0,2.0,2.0,96.0,0.0,24.0,76.0,0.0,8.0,58.0,33.0,1.0
295,"2016","Uttar Pradesh","9","Rural","Establishment","Total",386749.0,376494.0,9945.0,265.0,386704.0,45.0,317616.0,1549996.0,1868971.0,55268.0,39064.0,42297.0,0.0,24.0,76.0,0.0,14039.0,75116.2,363000.28,222457.0,471714.0,492385.0,160178.0,219308.0,162237.0,0.0,37746.0,59342.0,75767.0,71811.0,96.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,95.0,4.0,1.0,0.0,1.0,3.0,32.0,64.0,2.0,4.0,8.0,59.0,12.0,15.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,15.0,4.0,13.0,15.0,21.0,4.0,3.0,0.0,5.0,64.0,5.0,8.0,7.0,0.0,0.0,0.0,27.0,1.0,1.0,98.0,0.0,22.0,78.0,1.0,8.0,61.0,29.0,1.0
296,"2016","Uttar Pradesh","9","Rural","All","Manufacturing",1327090.0,1325123.0,1967.0,0.0,1327090.0,0.0,752046.0,1633285.0,2385552.0,49755.0,35827.0,36915.0,"","","","",11289.0,47322.38,85065.82,55965.0,214510.0,116574.0,90909.0,73009.0,52100.0,0.0,12687.0,28574.0,54666.0,42982.0,72.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,4.0,0.0,1.0,2.0,16.0,82.0,2.0,4.0,12.0,66.0,8.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,5.0,30.0,13.0,15.0,1.0,1.0,0.0,5.0,96.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,3.0,97.0,1.0,17.0,71.0,12.0,0.0
